OracleID	ClassName	TestName	TrueOracle	GenOracle	Correct
9	/ TestObjectWithDeletedLink	testDeletedLink	assertNotNull(ob1.getFriend());	"assertNotEquals(""STR"",ob2.getName());"	0
9	/ TestObjectWithDeletedLink	testDeletedLink	assertNotNull(ob1.getFriend());	"assertEquals(""STR"",ob2.getName());"	0
9	/ TestObjectWithDeletedLink	testDeletedLink	assertNotNull(ob1.getFriend());	assertNotNull(ob1);	0
9	/ TestObjectWithDeletedLink	testDeletedLink	assertNotNull(ob1.getFriend());	assertSame(ob1.getFriend(),ob2);	0
10	orientechnologies/orientdb OConnectionExecutorTransactionTest	testExecutionBeginTransaction	assertFalse(database.getTransaction().isActive());	assertEquals(false,executor.isActive());	0
10	/ OConnectionExecutorTransactionTest	testExecutionBeginTransaction	assertFalse(database.getTransaction().isActive());	assertNotEquals(false,executor.isActive());	0
10	/ OConnectionExecutorTransactionTest	testExecutionBeginTransaction	assertFalse(database.getTransaction().isActive());	assertFalse(executor.isActive());	0
10	/ OConnectionExecutorTransactionTest	testExecutionBeginTransaction	assertFalse(database.getTransaction().isActive());	assertTrue(executor.isActive());	0
10	/ OConnectionExecutorTransactionTest	testExecutionBeginTransaction	assertFalse(database.getTransaction().isActive());	assertEquals(true,executor.isActive());	0
11	orientechnologies/orientdb RemoteSimpleSchemaTest	testNotCaseSensitiveDrop	"assertTrue(database.getMetadata().getSchema().existsClass(""STR""));"	"assertTrue(database.existsClass(""STR""));"	0
11	/ RemoteSimpleSchemaTest	testNotCaseSensitiveDrop	"assertTrue(database.getMetadata().getSchema().existsClass(""STR""));"	"assertFalse(database.existsClass(""STR""));"	0
11	/ RemoteSimpleSchemaTest	testNotCaseSensitiveDrop	"assertTrue(database.getMetadata().getSchema().existsClass(""STR""));"	"assertEquals(false,database.existsClass(""STR""));"	0
11	/ RemoteSimpleSchemaTest	testNotCaseSensitiveDrop	"assertTrue(database.getMetadata().getSchema().existsClass(""STR""));"	"assertEquals(true,database.existsClass(""STR""));"	0
11	/ RemoteSimpleSchemaTest	testNotCaseSensitiveDrop	"assertTrue(database.getMetadata().getSchema().existsClass(""STR""));"	"assertNull(database.getMetadata().getSchema().getClass(""STR""));"	0
12	myabc/markdownj TestTextEditor	testDetabify	"assertEquals(""STR"",newTextEditor(""STR"").detabify().toString());"	"assertNotEquals(this.toString(),""STR"");"	0
12	/ TestTextEditor	testDetabify	"assertEquals(""STR"",newTextEditor(""STR"").detabify().toString());"	assertNotNull(this.toString());	0
12	/ TestTextEditor	testDetabify	"assertEquals(""STR"",newTextEditor(""STR"").detabify().toString());"	"assertEquals(this.toString(),""STR"");"	0
12	/ TestTextEditor	testDetabify	"assertEquals(""STR"",newTextEditor(""STR"").detabify().toString());"	assertFalse(this.toString().isEmpty());	0
12	/ TestTextEditor	testDetabify	"assertEquals(""STR"",newTextEditor(""STR"").detabify().toString());"	"assertTrue(this.toString().contains(""STR""));"	0
14	OpenLiberty/ci.common JavaCompilerOptionsTest	testTarget	assertEquals(3,result.size());	"assertTrue(result.contains(String.format(""STR"",release)));"	0
14	/ JavaCompilerOptionsTest	testTarget	assertEquals(3,result.size());	"assertTrue(result.contains(String.format(""STR"",source)));"	0
14	/ JavaCompilerOptionsTest	testTarget	assertEquals(3,result.size());	"assertTrue(result.contains(""STR""));"	0
15	cucumber-ltd/cucumber-pro-plugin-jvm YamlConfigLoaderTest	roundtrips	"assertEquals(yaml,config.toYaml(""STR""));"	assertNotNull(config);	0
15	/ YamlConfigLoaderTest	roundtrips	"assertEquals(yaml,config.toYaml(""STR""));"	"assertEquals(""STR"",config.getCucumberProfile());"	0
16	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java PuzzleStateTest	equal_even_with_different_history	assertEquals(a,b);	assertTrue(a.compareTo(b)!=0);	0
16	/ PuzzleStateTest	equal_even_with_different_history	assertEquals(a,b);	assertFalse(a.equals(b));	0
16	/ PuzzleStateTest	equal_even_with_different_history	assertEquals(a,b);	assertNotEquals(a,newPuzzleState(b.getPuzzle(),history));	0
16	/ PuzzleStateTest	equal_even_with_different_history	assertEquals(a,b);	assertNotSame(a,b);	0
18	adlnet/jxapi ActivityDefinitionTest	testSetType	assertNotNull(actual);	"assertNotSame(""STR"",actual);"	0
18	/ ActivityDefinitionTest	testSetType	assertNotNull(actual);	assertNotNull(activityDefinition);	0
18	/ ActivityDefinitionTest	testSetType	assertNotNull(actual);	assertSame(expected,actual);	0
18	/ ActivityDefinitionTest	testSetType	assertNotNull(actual);	assertEquals(expected,actual);	0
19	adlnet/jxapi VerbsTest	testCompleted	assertNotNull(actual);	assertNull(actual.getParticle());	0
19	/ VerbsTest	testCompleted	assertNotNull(actual);	assertTrue(actual.appliesToPastTense());	0
19	/ VerbsTest	testCompleted	assertNotNull(actual);	assertFalse(actual.appliesToPresentTense());	0
19	/ VerbsTest	testCompleted	assertNotNull(actual);	"assertEquals(""STR"",actual.getBase());"	0
20	amlinv/stat-collection-utils JMXJvmIdConnectionFactoryTest	testCreateConnectionFailedToGetUrl	assertNull(result);	assertNull(result);	1
21	amlinv/stat-collection-utils ObjectQueryPreparerTest	testPrepareObjectQueryWithParameterReplacement	assertSame(this.testTarget002,result.getTarget());	assertSame(this.testTarget002,result.getTarget());	1
21	/ ObjectQueryPreparerTest	testPrepareObjectQueryWithParameterReplacement	assertSame(this.testTarget002,result.getTarget());	assertTrue(result.isParameterReplaced());	0
21	/ ObjectQueryPreparerTest	testPrepareObjectQueryWithParameterReplacement	assertSame(this.testTarget002,result.getTarget());	assertEquals(TEST_ONAME_STR002,result.getObjectName());	0
21	/ ObjectQueryPreparerTest	testPrepareObjectQueryWithParameterReplacement	assertSame(this.testTarget002,result.getTarget());	assertNotNull(result);	0
22	arnohaase/a-foundation AJsonSerHelperTest	testArray1	"assertEquals(""STR"",result);"	"assertFalse(result.contains(""STR""));"	0
22	/ AJsonSerHelperTest	testArray1	"assertEquals(""STR"",result);"	"assertEquals(""STR"",result);"	1
22	/ AJsonSerHelperTest	testArray1	"assertEquals(""STR"",result);"	assertNotNull(result);	0
22	/ AJsonSerHelperTest	testArray1	"assertEquals(""STR"",result);"	"assertTrue(result.equals(""STR""));"	0
22	/ AJsonSerHelperTest	testArray1	"assertEquals(""STR"",result);"	"assertNotEquals(""STR"",result);"	0
23	xmlet/XsdParser IssuesTest	testIssue23	assertTrue(true);	assertTrue(schemas.isEmpty());	0
23	/ IssuesTest	testIssue23	assertTrue(true);	assertNull(schemas.get(1));	0
23	/ IssuesTest	testIssue23	assertTrue(true);	assertNotNull(schemas.get(0));	0
23	/ IssuesTest	testIssue23	assertTrue(true);	assertEquals(1,schemas.size());	0
24	gvlasov/collections-utils IterableToStreamTest	iteratorToStream	assertEquals(Arrays.asList(1,2,3,4,5,6),IterableToStream.stream(ImmutableList.of(1,2,3,4,5,6).iterator()).collect(java.util.stream.Collectors.toList()));	assertTrue(stream(Collections.emptyIterator()).collect(Collectors.toList()).isEmpty());	0
24	/ IterableToStreamTest	iteratorToStream	assertEquals(Arrays.asList(1,2,3,4,5,6),IterableToStream.stream(ImmutableList.of(1,2,3,4,5,6).iterator()).collect(java.util.stream.Collectors.toList()));	"assertEquals(""STR"",stream(Arrays.asList(""STR"",""STR"",""STR"").iterator()).collect(Collectors.joining()));"	0
24	/ IterableToStreamTest	iteratorToStream	assertEquals(Arrays.asList(1,2,3,4,5,6),IterableToStream.stream(ImmutableList.of(1,2,3,4,5,6).iterator()).collect(java.util.stream.Collectors.toList()));	???;	0
0	fluenda/ParCEFone MacAddressTest	testAddressMulticast	assertTrue(macAddress.isMulticast());	assertEquals(true,macAddress.isMulticast());	0
0	/ MacAddressTest	testAddressMulticast	assertTrue(macAddress.isMulticast());	assertTrue(macAddress.isMulticast());	1
0	/ MacAddressTest	testAddressMulticast	assertTrue(macAddress.isMulticast());	assertFalse(!macAddress.isMulticast());	0
1	arnohaase/a-foundation ACollectionHelperTest	testCollect	assertEquals(4,result.size());	assertNull(pf.apply(0));	0
1	/ ACollectionHelperTest	testCollect	assertEquals(4,result.size());	assertNotNull(result);	0
1	/ ACollectionHelperTest	testCollect	assertEquals(4,result.size());	assertTrue(result.contains(4d));	0
1	/ ACollectionHelperTest	testCollect	assertEquals(4,result.size());	assertFalse(result.contains(0d));	0
1	/ ACollectionHelperTest	testCollect	assertEquals(4,result.size());	assertEquals(5d,result.get(2));	0
2	arnohaase/a-foundation AJsonSerHelperTest	testNumber	"assertEquals(""STR"",result);"	"assertEquals(""STR"",result);"	1
2	/ AJsonSerHelperTest	testNumber	"assertEquals(""STR"",result);"	"assertNotEquals(""STR"",result);"	0
3	orientechnologies/orientdb OPropertyMapIndexDefinitionTest	testCreateValueByKeyTwoParameters	assertTrue(resultinstanceofCollection);	"assertEquals(""STR"",((List<String>)result).get(0));"	0
3	/ OPropertyMapIndexDefinitionTest	testCreateValueByKeyTwoParameters	assertTrue(resultinstanceofCollection);	assertEquals(mapToTest.size(),((List<?>)result).size());	0
3	/ OPropertyMapIndexDefinitionTest	testCreateValueByKeyTwoParameters	assertTrue(resultinstanceofCollection);	assertNotNull(result);	0
3	/ OPropertyMapIndexDefinitionTest	testCreateValueByKeyTwoParameters	assertTrue(resultinstanceofCollection);	assertTrue(result.contains(2));	0
3	/ OPropertyMapIndexDefinitionTest	testCreateValueByKeyTwoParameters	assertTrue(resultinstanceofCollection);	assertTrue(resultinstanceofList);	0
4	orientechnologies/orientdb OMatchStatementExecutionNewTest	testIndexedEdgeArrows	assertTrue(result.hasNext());	assertFalse(result.hasNext());	0
4	/ OMatchStatementExecutionNewTest	testIndexedEdgeArrows	assertTrue(result.hasNext());	assertTrue(result.hasNext());	1
5	orientechnologies/orientdb OMatchStatementExecutionNewTest	testFriendsWithName	assertTrue(qResult.hasNext());	assertTrue(qResult.hasNext());	1
5	/ OMatchStatementExecutionNewTest	testFriendsWithName	assertTrue(qResult.hasNext());	"assertEquals(""STR"",qResult.next().getProperty(""STR""));"	0
6	orientechnologies/orientdb DoubleSerializerTest	testSerializeWALChanges	assertEquals(doubleSerializer.getObjectSizeInByteBuffer(buffer,walChanges,serializationOffset),FIELD_SIZE);	assertNotNull(walChanges);	0
6	/ DoubleSerializerTest	testSerializeWALChanges	assertEquals(doubleSerializer.getObjectSizeInByteBuffer(buffer,walChanges,serializationOffset),FIELD_SIZE);	assertEquals(DOUBLE_SIZE,doubleSerializer.getObjectSizeInByteBuffer(buffer,walChanges,serializationOffset));	0
7	orientechnologies/orientdb OMatchStatementExecutionTest	testArrayNumber	assertEquals(1,result.size());	???;	0
7	/ OMatchStatementExecutionTest	testArrayNumber	assertEquals(1,result.size());	assertNotNull(result.get(0));	0
7	/ OMatchStatementExecutionTest	testArrayNumber	assertEquals(1,result.size());	assertEquals(expectedSize,result.size());	0
8	orientechnologies/orientdb OCreatePropertyStatementExecutionTest	testCreateMandatoryPropertyWithEmbeddedType	assertEquals(nameProperty.getName(),PROP_OFFICERS);	assertEquals(nameProperty.getName(),PROP_OFFICERS);	1
8	/ OCreatePropertyStatementExecutionTest	testCreateMandatoryPropertyWithEmbeddedType	assertEquals(nameProperty.getName(),PROP_OFFICERS);	"assertEquals(""STR"",nameProperty.getType().toString());"	0
8	/ OCreatePropertyStatementExecutionTest	testCreateMandatoryPropertyWithEmbeddedType	assertEquals(nameProperty.getName(),PROP_OFFICERS);	assertEquals(String.class,nameProperty.getLinkedType().getJavaClass());	0
8	/ OCreatePropertyStatementExecutionTest	testCreateMandatoryPropertyWithEmbeddedType	assertEquals(nameProperty.getName(),PROP_OFFICERS);	assertNotNull(nameProperty.getType());	0
8	/ OCreatePropertyStatementExecutionTest	testCreateMandatoryPropertyWithEmbeddedType	assertEquals(nameProperty.getName(),PROP_OFFICERS);	assertTrue(nameProperty.isMandatory());	0
8	/ OCreatePropertyStatementExecutionTest	testCreateMandatoryPropertyWithEmbeddedType	assertEquals(nameProperty.getName(),PROP_OFFICERS);	assertEquals(OType.EMBEDDEDLIST,nameProperty.getTypeId());	0
9	orientechnologies/orientdb OCompositeIndexDefinitionTest	testGetTypes	assertEquals(result.length,2);	???;	0
9	/ OCompositeIndexDefinitionTest	testGetTypes	assertEquals(result.length,2);	assertTrue(Arrays.asList(result).contains(OType.INTEGER));	0
9	/ OCompositeIndexDefinitionTest	testGetTypes	assertEquals(result.length,2);	assertNotNull(result);	0
9	/ OCompositeIndexDefinitionTest	testGetTypes	assertEquals(result.length,2);	assertEquals(result.length,2);	1
9	/ OCompositeIndexDefinitionTest	testGetTypes	assertEquals(result.length,2);	assertTrue(Arrays.asList(result).contains(OType.STRING));	0
10	orientechnologies/orientdb AlterPropertyTest	testPropertyRenaming	"assertEquals(property,classA.getProperty(""STR""));"	"assertTrue(classA.getProperty(""STR"")!=null);"	0
10	/ AlterPropertyTest	testPropertyRenaming	"assertEquals(property,classA.getProperty(""STR""));"	"assertEquals(""STR"",property.getName());"	0
10	/ AlterPropertyTest	testPropertyRenaming	"assertEquals(property,classA.getProperty(""STR""));"	"assertNotEquals(null,getProperty(""STR""));"	0
10	/ AlterPropertyTest	testPropertyRenaming	"assertEquals(property,classA.getProperty(""STR""));"	"assertNotNull(getProperty(""STR""));"	0
10	/ AlterPropertyTest	testPropertyRenaming	"assertEquals(property,classA.getProperty(""STR""));"	assertTrue(classA.getProperties().contains(property));	0
10	/ AlterPropertyTest	testPropertyRenaming	"assertEquals(property,classA.getProperty(""STR""));"	"assertNull(classA.getProperty(""STR""));"	0
11	adlnet/jxapi ContentActivitiesTest	testGetCategory	assertNotNull(actual);	assertArrayEquals(expected.toArray(),actual.toArray());	0
11	/ ContentActivitiesTest	testGetCategory	assertNotNull(actual);	assertEquals(expected,actual);	0
11	/ ContentActivitiesTest	testGetCategory	assertNotNull(actual);	assertSame(expected,actual);	0
11	/ ContentActivitiesTest	testGetCategory	assertNotNull(actual);	assertTrue(expected.size()==actual.size()&&expected.containsAll(actual)&&actual.containsAll(expected));	0
12	adlnet/jxapi AboutTest	testSetExtensions	assertNotNull(actual);	assertEquals(expected,actual);	0
12	/ AboutTest	testSetExtensions	assertNotNull(actual);	assertSame(expected,actual);	0
12	/ AboutTest	testSetExtensions	assertNotNull(actual);	"assertTrue(actual.has(""STR""));"	0
12	/ AboutTest	testSetExtensions	assertNotNull(actual);	assertNotSame(expected,actual);	0
13	adlnet/jxapi SubStatementTest	testGetContext	assertNotNull(actual);	assertNotEquals(null,actual);	0
13	/ SubStatementTest	testGetContext	assertNotNull(actual);	assertEquals(expected,actual);	0
13	/ SubStatementTest	testGetContext	assertNotNull(actual);	assertSame(expected,actual);	0
14	adlnet/jxapi AttachmentTest	testGetUsageType	assertNotNull(actual);	assertEquals(expected,actual);	0
14	/ AttachmentTest	testGetUsageType	assertNotNull(actual);	assertNotSame(expected,actual);	0
14	/ AttachmentTest	testGetUsageType	assertNotNull(actual);	assertSame(expected,actual);	0
14	/ AttachmentTest	testGetUsageType	assertNotNull(actual);	assertTrue(expected.equals(actual));	0
14	/ AttachmentTest	testGetUsageType	assertNotNull(actual);	assertNull(actual);	0
14	/ AttachmentTest	testGetUsageType	assertNotNull(actual);	assertNotNull(actual);	1
14	/ AttachmentTest	testGetUsageType	assertNotNull(actual);	assertFalse(expected.equals(actual));	0
15	adlnet/jxapi StatementTest	testSetVersion	assertNotNull(actual);	assertTrue((actual!=null&&!actual.isEmpty()));	0
15	/ StatementTest	testSetVersion	assertNotNull(actual);	assertEquals(expected,actual);	0
15	/ StatementTest	testSetVersion	assertNotNull(actual);	assertSame(expected,actual);	0
16	fabric8io/fabric8-maven-plugin ThorntailUtilTest	testReadThorntailPort	assertNotNull(props);	"assertFalse(props.getProperty(""STR"").isEmpty());"	0
16	/ ThorntailUtilTest	testReadThorntailPort	assertNotNull(props);	"assertTrue(props.containsKey(""STR""));"	0
16	/ ThorntailUtilTest	testReadThorntailPort	assertNotNull(props);	"assertEquals(8080,props.getProperty(""STR""),0);"	0
16	/ ThorntailUtilTest	testReadThorntailPort	assertNotNull(props);	"assertNotNull(props.getProperty(""STR""));"	0
17	NanoHttpd/nanohttpd LoadKeyStoreTest	loadKeyStoreFromResourcesWrongPassword	assertNotNull(resourceAsStream);	assertNull(resourceAsStream);	0
17	/ LoadKeyStoreTest	loadKeyStoreFromResourcesWrongPassword	assertNotNull(resourceAsStream);	"assertTrue(ExceptionUtils.assertThrows(IOException.class,()->makeSSLSocketFactory(keyStorePath,""STR"".toCharArray())));"	0
18	Yubico/yubico-java-client YubicoClientTest	testTwoQueries	assertEquals(ResponseStatus.REPLAYED_OTP,response.getStatus());	assertEquals(ResponseStatus.VERIFIED,response.getStatus());	0
19	DigitalPebble/storm-crawler HostURLFilterTest	testWithinHostOnly	"assertEquals(""STR"",filterResult);"	"assertEquals(""STR"",filterResult);"	1
19	/ HostURLFilterTest	testWithinHostOnly	"assertEquals(""STR"",filterResult);"	assertNotNull(filterResult);	0
19	/ HostURLFilterTest	testWithinHostOnly	"assertEquals(""STR"",filterResult);"	"assertTrue(filterResult.startsWith(""STR""));"	0
21	jcodec/jcodec SeekHeadFactoryTest	testEstimeteSeekSize	assertEquals(14,estimeteSeekSize(4,1));	assertNotNull(estimeteSeekSize(12,12));	0
21	/ SeekHeadFactoryTest	testEstimeteSeekSize	assertEquals(14,estimeteSeekSize(4,1));	assertTrue(estimeteSeekSize(5,4)>20);	0
21	/ SeekHeadFactoryTest	testEstimeteSeekSize	assertEquals(14,estimeteSeekSize(4,1));	assertNotEquals(0,estimeteSeekSize(10,10));	0
21	/ SeekHeadFactoryTest	testEstimeteSeekSize	assertEquals(14,estimeteSeekSize(4,1));	assertEquals(64,estimeteSeekSize(8,8));	0
22	jcodec/jcodec SegmentReaderTest	testToNextMarkerPartialVar1	assertEquals(ByteBuffer.wrap(bytes,0,8),buf1);	assertTrue(buf1.position()==0);	0
22	/ SegmentReaderTest	testToNextMarkerPartialVar1	assertEquals(ByteBuffer.wrap(bytes,0,8),buf1);	assertNotNull(buf2);	0
22	/ SegmentReaderTest	testToNextMarkerPartialVar1	assertEquals(ByteBuffer.wrap(bytes,0,8),buf1);	assertNotNull(buf1);	0
22	/ SegmentReaderTest	testToNextMarkerPartialVar1	assertEquals(ByteBuffer.wrap(bytes,0,8),buf1);	assertNotNull(buf3);	0
23	trautonen/coveralls-maven-plugin DirectorySourceLoaderTest	testMissingSourceFileFromDirectory	"assertNull(sourceLoader.load(""STR""));"	"assertNull(sourceLoader.load(),""STR"");"	0
23	/ DirectorySourceLoaderTest	testMissingSourceFileFromDirectory	"assertNull(sourceLoader.load(""STR""));"	"assertNotNull(sourceLoader.load(),""STR"");"	0
24	hazelcast/hazelcast-simulator SimulatorAddressTest	testGetAddressIndex_fromAgent	assertEquals(5,agentAddress(5).getAddressIndex());	assertEquals(agentIndex,obj.getAddressIndex(AddressLevel.AGENT));	0
24	/ SimulatorAddressTest	testGetAddressIndex_fromAgent	assertEquals(5,agentAddress(5).getAddressIndex());	assertEquals(workerIndex,obj.getAddressIndex(AddressLevel.WORKER));	0
0	orientechnologies/orientdb OIOUtilsTest	shoudGetRightTimeFromString	assertEquals(calendar.getTime(),d);	assertNotSame(calendar.getTime(),d);	0
0	/ OIOUtilsTest	shoudGetRightTimeFromString	assertEquals(calendar.getTime(),d);	assertTrue(calendar.getTimeInMillis()==d.getTime());	0
0	/ OIOUtilsTest	shoudGetRightTimeFromString	assertEquals(calendar.getTime(),d);	assertEquals(calendar.getTime(),d);	1
1	orientechnologies/orientdb OMatchStatementExecutionTest	testSimpleLimit	assertEquals(1,qResult.size());	assertEquals(1,qResult.size());	1
1	/ OMatchStatementExecutionTest	testSimpleLimit	assertEquals(1,qResult.size());	"assertTrue(""STR""+qResult.get(0).field(""STR"")+""STR"",""STR"".equals(qResult.get(0).field(""STR"")));"	0
1	/ OMatchStatementExecutionTest	testSimpleLimit	assertEquals(1,qResult.size());	assertNotNull(qResult);	0
2	orientechnologies/orientdb LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	assertEquals(1,count);	assertEquals(0,count);	0
2	/ LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	assertEquals(1,count);	assertTrue(count>0);	0
3	orientechnologies/orientdb AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	"assertNotNull(classA.getProperty(""STR"").getLinkedClass());"	0
3	/ AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	"assertEquals(expectedLinkedClass,classA.getProperty(""STR"").getLinkedClass());"	0
4	orientechnologies/orientdb CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertNotEquals(rid,linkSerializer.deserializeFromByteBuffer(buffer.duplicate()));	0
4	/ CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertTrue(linkSerializer.getObjectSize(rid)<buffer.capacity());	0
4	/ CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertArrayEquals(linkSerializer.serializeToBytes(rid),buffer.array());	0
4	/ CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertEquals(rid,linkSerializer.deserializeFromByteBuffer(buffer));	0
5	orientechnologies/orientdb OCommandExecutorSQLSelectTest	testAggregations	assertEquals(1,results.size());	assertEquals(1,results.size());	1
5	/ OCommandExecutorSQLSelectTest	testAggregations	assertEquals(1,results.size());	"assertNotNull(results.get(0).field(""STR""));"	0
5	/ OCommandExecutorSQLSelectTest	testAggregations	assertEquals(1,results.size());	"assertNull(results.get(0).field(""STR""));"	0
5	/ OCommandExecutorSQLSelectTest	testAggregations	assertEquals(1,results.size());	assertTrue(results.isEmpty());	0
5	/ OCommandExecutorSQLSelectTest	testAggregations	assertEquals(1,results.size());	"assertNotEquals(0,results.get(0).field(""STR""));"	0
6	TooTallNate/Java-WebSocket DefaultExtensionTest	testGetProvidedExtensionAsClient	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	1
6	/ DefaultExtensionTest	testGetProvidedExtensionAsClient	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	assertNotNull(defaultExtension.getProvidedExtensionAsClient());	0
6	/ DefaultExtensionTest	testGetProvidedExtensionAsClient	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	assertTrue(defaultExtension.getProvidedExtensionAsClient().isEmpty());	0
6	/ DefaultExtensionTest	testGetProvidedExtensionAsClient	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	"assertNotEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	0
7	TooTallNate/Java-WebSocket DefaultExtensionTest	testHashCode	assertEquals(defaultExtension0.hashCode(),defaultExtension1.hashCode());	assertNotEquals(defaultExtension0.hashCode(),defaultExtension1.hashCode());	0
8	fluenda/ParCEFone CEFParserTest	validByteArrayMessageWithoutValidationTest	assertNotNull(parser.parse(sample1Array));	assertTrue(parser.parse(sample1Array).isValid());	0
8	/ CEFParserTest	validByteArrayMessageWithoutValidationTest	assertNotNull(parser.parse(sample1Array));	"assertEquals(1,parser.parse(sample1Array).getFieldValue(""STR"").length());"	0
8	/ CEFParserTest	validByteArrayMessageWithoutValidationTest	assertNotNull(parser.parse(sample1Array));	"assertNotNull(parser.parse(sample1Array).getFieldValue(""STR""));"	0
9	fluenda/ParCEFone CEFParserTest	invalidMessageTypesTest	assertNull(event);	"assertEquals(""STR"",event.getDeviceVendor());"	0
9	/ CEFParserTest	invalidMessageTypesTest	assertNull(event);	assertNotNull(event);	0
9	/ CEFParserTest	invalidMessageTypesTest	assertNull(event);	"assertEquals(""STR"",event.getSource().getAddress());"	0
9	/ CEFParserTest	invalidMessageTypesTest	assertNull(event);	"assertEquals(""STR"",event.getName());"	0
9	/ CEFParserTest	invalidMessageTypesTest	assertNull(event);	"assertEquals(""STR"",event.getExtensions().get(""STR""));"	0
10	cucumber-ltd/cucumber-pro-plugin-jvm SystemLoggerTest	ignores_log_level_case	assertEquals(Logger.Level.DEBUG,logger.level);	assertFalse(logger.isDebugEnabled());	0
10	/ SystemLoggerTest	ignores_log_level_case	assertEquals(Logger.Level.DEBUG,logger.level);	assertNull(logger.getLogger());	0
10	/ SystemLoggerTest	ignores_log_level_case	assertEquals(Logger.Level.DEBUG,logger.level);	assertTrue(logger.isInfoEnabled());	0
10	/ SystemLoggerTest	ignores_log_level_case	assertEquals(Logger.Level.DEBUG,logger.level);	"assertEquals(""STR"",logger.getLogLevel());"	0
11	cucumber-ltd/cucumber-pro-plugin-jvm SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	assertSame(Level.INFO,logger.getLevel());	0
11	/ SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	assertTrue(logger.isLevelEnabled(Level.INFO));	0
11	/ SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	assertNull(logger.getLogFile());	0
11	/ SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	"assertEquals(""STR"",logger.getLogLevel());"	0
12	adlnet/jxapi VerbsTest	testAnswered	assertNotNull(actual);	assertNotNull(actual);	1
12	/ VerbsTest	testAnswered	assertNotNull(actual);	assertFalse(actual.isAllowedWith(Verbs.yelled()));	0
12	/ VerbsTest	testAnswered	assertNotNull(actual);	assertSame(Verbs.answered(),Verbs.answered());	0
12	/ VerbsTest	testAnswered	assertNotNull(actual);	assertTrue(actual.isAllowedWith(Verbs.asked()));	0
12	/ VerbsTest	testAnswered	assertNotNull(actual);	"assertEquals(""STR"",actual.toString());"	0
13	adlnet/jxapi StatementResultTest	testSetStatements	assertNotNull(actual);	assertTrue(actual.contains(s));	0
13	/ StatementResultTest	testSetStatements	assertNotNull(actual);	assertFalse(Collections.frequency(actual,s)>1);	0
13	/ StatementResultTest	testSetStatements	assertNotNull(actual);	assertSame(expected,actual);	0
13	/ StatementResultTest	testSetStatements	assertNotNull(actual);	assertEquals(expected,actual);	0
14	jcodec/jcodec PlatformTest	testInvokeStatic2	assertEquals(42,parseBuf);	assertNotNull(parseBuf);	0
14	/ PlatformTest	testInvokeStatic2	assertEquals(42,parseBuf);	assertFalse(parseBuf<0);	0
14	/ PlatformTest	testInvokeStatic2	assertEquals(42,parseBuf);	assertTrue(parseBuf>0);	0
14	/ PlatformTest	testInvokeStatic2	assertEquals(42,parseBuf);	assertEquals(42,parseBuf);	1
15	Yubico/yubico-java-client YubicoClientTest	testSignature	assertNotNull(response);	assertTrue(response.isValid());	0
15	/ YubicoClientTest	testSignature	assertNotNull(response);	assertEquals(response.getOtp(),otp);	0
15	/ YubicoClientTest	testSignature	assertNotNull(response);	assertFalse(response.isReplayed());	0
15	/ YubicoClientTest	testSignature	assertNotNull(response);	assertEquals(response.getT(),123L);	0
15	/ YubicoClientTest	testSignature	assertNotNull(response);	assertNotNull(response.getPublicId());	0
16	NanoHttpd/nanohttpd TestNanolets	uriToString	"assertEquals(""STR"",newUriResource(""STR"",100,GeneralHandler.class).toString());"	"assertEquals(""STR"",actualString);"	0
16	/ TestNanolets	uriToString	"assertEquals(""STR"",newUriResource(""STR"",100,GeneralHandler.class).toString());"	"assertTrue(actualString.contains(""STR""));"	0
18	DigitalPebble/storm-crawler BasicURLNormalizerTest	testInvalidURI	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertTrue(normalizedUrl!=null);	0
