OracleID	ClassName	TestName	TrueOracle	GenOracle	Correct
19	/ HostURLFilterTest	testWithinHostOnly	"assertEquals(""STR"",filterResult);"	"assertEquals(""STR"",filterResult);"	1
19	/ HostURLFilterTest	testWithinHostOnly	"assertEquals(""STR"",filterResult);"	assertNotEquals(null,filterResult);	0
19	/ HostURLFilterTest	testWithinHostOnly	"assertEquals(""STR"",filterResult);"	assertNotNull(filterResult);	0
19	/ HostURLFilterTest	testWithinHostOnly	"assertEquals(""STR"",filterResult);"	"assertFalse(filterResult.equals(""STR""));"	0
20	jcodec/jcodec SeekHeadFactoryTest	testEdgeCasesWithFakeZ	assertEquals(a.estimateSize(),computeSize);	assertTrue(computeSize>=focal.estimateSize());	0
20	/ SeekHeadFactoryTest	testEdgeCasesWithFakeZ	assertEquals(a.estimateSize(),computeSize);	assertFalse(computeSize<focal.estimateSize());	0
20	/ SeekHeadFactoryTest	testEdgeCasesWithFakeZ	assertEquals(a.estimateSize(),computeSize);	assertEquals(computeSize,focal.estimateSize());	0
22	jcodec/jcodec SegmentReaderTest	testToNextMarkerPartialVar1	assertEquals(ByteBuffer.wrap(bytes,0,8),buf1);	assertNotNull(buf1);	0
22	/ SegmentReaderTest	testToNextMarkerPartialVar1	assertEquals(ByteBuffer.wrap(bytes,0,8),buf1);	assertTrue(buf1.capacity()>=6);	0
23	trautonen/coveralls-maven-plugin DirectorySourceLoaderTest	testMissingSourceFileFromDirectory	"assertNull(sourceLoader.load(""STR""));"	assertEquals(0,sourceLoader.getSourceList().size());	0
23	/ DirectorySourceLoaderTest	testMissingSourceFileFromDirectory	"assertNull(sourceLoader.load(""STR""));"	"assertNotNull(sourceLoader.load(""STR""));"	0
24	hazelcast/hazelcast-simulator SimulatorAddressTest	testGetAddressIndex_fromAgent	assertEquals(5,agentAddress(5).getAddressIndex());	assertEquals(expectedAgentIndex,agent.getAddressIndex());	0
0	orientechnologies/orientdb OIOUtilsTest	shoudGetRightTimeFromString	assertEquals(calendar.getTime(),d);	???;	0
0	/ OIOUtilsTest	shoudGetRightTimeFromString	assertEquals(calendar.getTime(),d);	assertNotSame(newDate(),d);	0
0	/ OIOUtilsTest	shoudGetRightTimeFromString	assertEquals(calendar.getTime(),d);	assertSame(calendar.getTime(),d);	0
0	/ OIOUtilsTest	shoudGetRightTimeFromString	assertEquals(calendar.getTime(),d);	assertEquals(calendar,d);	0
0	/ OIOUtilsTest	shoudGetRightTimeFromString	assertEquals(calendar.getTime(),d);	assertNotNull(d);	0
2	orientechnologies/orientdb LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	assertEquals(1,count);	assertNotNull(db);	0
2	/ LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	assertEquals(1,count);	assertSame(ODatabaseType.MEMORY,db.getDBType());	0
2	/ LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	assertEquals(1,count);	assertFalse(count>0);	0
2	/ LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	assertEquals(1,count);	assertEquals(1,count);	1
2	/ LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	assertEquals(1,count);	assertTrue(count>0);	0
3	orientechnologies/orientdb AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	"assertEquals(null,classA.getMethod(""STR"").invoke(this));"	0
3	/ AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	assertEquals(1,classA.getProperties().size());	0
4	orientechnologies/orientdb CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	"assertEquals(linkSerializer.getObjectSize(rid),buffer.limit(),""STR"");"	0
5	orientechnologies/orientdb OCommandExecutorSQLSelectTest	testAggregations	assertEquals(1,results.size());	assertNotNull(results);	0
5	/ OCommandExecutorSQLSelectTest	testAggregations	assertEquals(1,results.size());	assertFalse(results.isEmpty());	0
5	/ OCommandExecutorSQLSelectTest	testAggregations	assertEquals(1,results.size());	assertEquals(1,results.size());	1
5	/ OCommandExecutorSQLSelectTest	testAggregations	assertEquals(1,results.size());	"assertTrue(results.get(0).field(""STR"").isNumber());"	0
6	TooTallNate/Java-WebSocket DefaultExtensionTest	testGetProvidedExtensionAsClient	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	1
6	/ DefaultExtensionTest	testGetProvidedExtensionAsClient	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	"assertNotSame(""STR"",defaultExtension.getProvidedExtensionAsClient());"	0
6	/ DefaultExtensionTest	testGetProvidedExtensionAsClient	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	assertNull(defaultExtension.getProvidedExtensionAsClient());	0
7	TooTallNate/Java-WebSocket DefaultExtensionTest	testHashCode	assertEquals(defaultExtension0.hashCode(),defaultExtension1.hashCode());	assertFalse(defaultExtension0.hashCode()==defaultExtension1.hashCode());	0
7	/ DefaultExtensionTest	testHashCode	assertEquals(defaultExtension0.hashCode(),defaultExtension1.hashCode());	assertEquals(0,defaultExtension0.hashCode()^defaultExtension1.hashCode());	0
7	/ DefaultExtensionTest	testHashCode	assertEquals(defaultExtension0.hashCode(),defaultExtension1.hashCode());	assertNotEquals(defaultExtension0.hashCode(),defaultExtension1.hashCode());	0
9	fluenda/ParCEFone CEFParserTest	invalidMessageTypesTest	assertNull(event);	assertNotNull(event);	0
10	cucumber-ltd/cucumber-pro-plugin-jvm SystemLoggerTest	ignores_log_level_case	assertEquals(Logger.Level.DEBUG,logger.level);	"assertEquals(""STR"",logger.getName());"	0
10	/ SystemLoggerTest	ignores_log_level_case	assertEquals(Logger.Level.DEBUG,logger.level);	assertNotNull(logger);	0
12	adlnet/jxapi VerbsTest	testAnswered	assertNotNull(actual);	"assertEquals(""STR"",actual.getVerbName());"	0
12	/ VerbsTest	testAnswered	assertNotNull(actual);	assertNotNull(actual);	1
13	adlnet/jxapi StatementResultTest	testSetStatements	assertNotNull(actual);	assertArrayEquals(expected.toArray(),actual.toArray());	0
13	/ StatementResultTest	testSetStatements	assertNotNull(actual);	assertSame(expected,actual);	0
13	/ StatementResultTest	testSetStatements	assertNotNull(actual);	assertTrue(expected.containsAll(actual));	0
13	/ StatementResultTest	testSetStatements	assertNotNull(actual);	assertEquals(expected,actual);	0
13	/ StatementResultTest	testSetStatements	assertNotNull(actual);	assertFalse(expected.size()!=actual.size());	0
13	/ StatementResultTest	testSetStatements	assertNotNull(actual);	assertNotNull(actual);	1
14	jcodec/jcodec PlatformTest	testInvokeStatic2	assertEquals(42,parseBuf);	assertTrue(parseBuf>0);	0
14	/ PlatformTest	testInvokeStatic2	assertEquals(42,parseBuf);	assertEquals(42,parseBuf);	1
14	/ PlatformTest	testInvokeStatic2	assertEquals(42,parseBuf);	assertFalse(parseBuf<0);	0
14	/ PlatformTest	testInvokeStatic2	assertEquals(42,parseBuf);	assertNotNull(parseBuf);	0
15	Yubico/yubico-java-client YubicoClientTest	testSignature	assertNotNull(response);	assertFalse(response.isError());	0
15	/ YubicoClientTest	testSignature	assertNotNull(response);	assertNotEquals(null,response.getUser());	0
15	/ YubicoClientTest	testSignature	assertNotNull(response);	assertTrue(response.isCertificateValid());	0
15	/ YubicoClientTest	testSignature	assertNotNull(response);	assertArrayEquals(expectedHash,response.getHash());	0
15	/ YubicoClientTest	testSignature	assertNotNull(response);	assertEquals(ResponseType.SUCCESS,response.getType());	0
15	/ YubicoClientTest	testSignature	assertNotNull(response);	assertNull(response.getErrorMessage());	0
16	NanoHttpd/nanohttpd TestNanolets	uriToString	"assertEquals(""STR"",newUriResource(""STR"",100,GeneralHandler.class).toString());"	"assertEquals(""STR"",AppNanolets.getUri());"	0
16	/ TestNanolets	uriToString	"assertEquals(""STR"",newUriResource(""STR"",100,GeneralHandler.class).toString());"	assertEquals(null,AppNanolets.getResponse());	0
17	DigitalPebble/storm-crawler WARCRecordFormatTest	testGetDigestSha1RobotsTxt	"assertEquals(""STR"",sha1str,WARCRecordFormat.getDigestSha1(content));"	assertEquals(getDigestSha1(content),sha1str);	0
18	DigitalPebble/storm-crawler BasicURLNormalizerTest	testInvalidURI	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertEquals(expectedResult,normalizedUrl);	0
18	/ BasicURLNormalizerTest	testInvalidURI	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertNotNull(normalizedUrl);	0
18	/ BasicURLNormalizerTest	testInvalidURI	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertNotEquals(testSourceUrl.toString(),normalizedUrl);	0
18	/ BasicURLNormalizerTest	testInvalidURI	"assertEquals(""STR"",expectedResult,normalizedUrl);"	"assertFalse(normalizedUrl.contains(""STR""));"	0
19	trautonen/coveralls-maven-plugin CircleTest	testGetName	"assertEquals(""STR"",newCircle(env()).getName());"	assertNotNull(circleObject.getName());	0
19	/ CircleTest	testGetName	"assertEquals(""STR"",newCircle(env()).getName());"	assertEquals(CIRCLE_NAME,circleObject.getName());	0
20	basis-technology-corp/tcl-regex-java MatcherTest	reset	assertTrue(matcher.find());	assertTrue(matcher.find());	1
20	/ MatcherTest	reset	assertTrue(matcher.find());	assertFalse(matcher.find());	0
21	hazelcast/hazelcast-simulator PropertyBindingSupport_bind0_NumericalTest	bind_Double	"assertTrue(bind0(testObject,""STR"",""STR""));"	"assertTrue(bind0(testObject,""STR"",""STR""));"	1
23	nidi3/graphviz-java ShapeTest	polygon	"assertEquals(attrs(attr(""STR"",4),attr(""STR"",""STR""),attr(""STR"",2.5),attr(""STR"",.66)),Shape.polygon(4).skew(2.5).distortion(.66).applyTo(attrs()));"	assertEquals(5,polygon.getVertices().size());	0
24	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java FizzBuzzTDDTest	test1Returns1	"assertEquals(""STR"",result);"	"assertEquals(""STR"",result);"	1
0	orientechnologies/orientdb OCommandExecutorSQLSelectTest	testProjection	assertEquals(qResult.size(),1);	assertNotNull(qResult.get(0));	0
0	/ OCommandExecutorSQLSelectTest	testProjection	assertEquals(qResult.size(),1);	"assertTrue(qResult.stream().anyMatch(document->document.field(""STR"").asString().equals(""STR"")));"	0
0	/ OCommandExecutorSQLSelectTest	testProjection	assertEquals(qResult.size(),1);	assertEquals(qResult.size(),1);	1
1	orientechnologies/orientdb ORecordBytesTest	testReadFromInputStreamWithWaitSizeTooBigLimit	assertEquals(result,data.length);	assertTrue(result.length<=5);	0
1	/ ORecordBytesTest	testReadFromInputStreamWithWaitSizeTooBigLimit	assertEquals(result,data.length);	???;	0
1	/ ORecordBytesTest	testReadFromInputStreamWithWaitSizeTooBigLimit	assertEquals(result,data.length);	assertEquals(5,result.length);	0
1	/ ORecordBytesTest	testReadFromInputStreamWithWaitSizeTooBigLimit	assertEquals(result,data.length);	assertNotNull(result);	0
2	orientechnologies/orientdb CASObjectArrayTest	testSetTwoItems	assertEquals(0,array.add(1));	assertEquals(1,array.get(0));	0
2	/ CASObjectArrayTest	testSetTwoItems	assertEquals(0,array.add(1));	assertEquals(5,array.get(4));	0
3	orientechnologies/orientdb OMatchStatementExecutionNewTest	testArrayRange2	assertTrue(result.hasNext());	assertFalse(result.getResults().isEmpty());	0
3	/ OMatchStatementExecutionNewTest	testArrayRange2	assertTrue(result.hasNext());	assertNotNull(result.getResults());	0
3	/ OMatchStatementExecutionNewTest	testArrayRange2	assertTrue(result.hasNext());	assertEquals(3,result.getResults().size());	0
3	/ OMatchStatementExecutionNewTest	testArrayRange2	assertTrue(result.hasNext());	assertTrue(result.hasNext());	1
3	/ OMatchStatementExecutionNewTest	testArrayRange2	assertTrue(result.hasNext());	assertNotEquals(null,result.getResults());	0
4	orientechnologies/orientdb OMultiKeyTest	testOneKeyMap	assertNotNull(mapResult);	"assertFalse(multiKeyMap.containsKey(newOMultiKey(Collections.singletonList(""STR""))));"	0
4	/ OMultiKeyTest	testOneKeyMap	assertNotNull(mapResult);	assertTrue(multiKeyMap.containsKey(multiKey));	0
4	/ OMultiKeyTest	testOneKeyMap	assertNotNull(mapResult);	assertEquals(newObject(),mapResult);	0
4	/ OMultiKeyTest	testOneKeyMap	assertNotNull(mapResult);	assertNotNull(mapResult);	1
6	fabric8io/fabric8-maven-plugin ProcessorConfigTest	order	assertEquals(2,result.size());	assertEquals(inc.size(),result.size());	0
7	sofastack/sofa-bolt GlobalSwitchTest	testSystemSettings_takesEffect_before_defaultvalue	assertTrue(client1.isConnectionMonitorSwitchOn());	assertTrue(client1.isConnectionMonitorSwitchOn());	1
7	/ GlobalSwitchTest	testSystemSettings_takesEffect_before_defaultvalue	assertTrue(client1.isConnectionMonitorSwitchOn());	assertEquals(true,client1.isConnectionMonitorSwitchOn());	0
7	/ GlobalSwitchTest	testSystemSettings_takesEffect_before_defaultvalue	assertTrue(client1.isConnectionMonitorSwitchOn());	assertFalse(!client1.isConnectionMonitorSwitchOn());	0
8	myabc/markdownj EdgeCases	testNull	"assertEquals(""STR"",m.markdown(null));"	"assertEquals(""STR"",m.markdown(null));"	1
8	/ EdgeCases	testNull	"assertEquals(""STR"",m.markdown(null));"	assertFalse(m.markdown(null).isEmpty());	0
8	/ EdgeCases	testNull	"assertEquals(""STR"",m.markdown(null));"	"assertNotEquals(""STR"",m.markdown(null));"	0
8	/ EdgeCases	testNull	"assertEquals(""STR"",m.markdown(null));"	assertNull(m.process(null));	0
9	adlnet/jxapi ScoreTest	testGetMin	assertEquals(expected,actual,0);	assertEquals(expected,actual);	0
9	/ ScoreTest	testGetMin	assertEquals(expected,actual,0);	assertSame(expected,actual);	0
9	/ ScoreTest	testGetMin	assertEquals(expected,actual,0);	assertNotEquals(expected,actual);	0
9	/ ScoreTest	testGetMin	assertEquals(expected,actual,0);	assertTrue(expected<=actual);	0
9	/ ScoreTest	testGetMin	assertEquals(expected,actual,0);	assertFalse(expected>=actual);	0
9	/ ScoreTest	testGetMin	assertEquals(expected,actual,0);	assertNotNull(actual);	0
10	adlnet/jxapi VerbTest	testVerb	assertNotNull(verb);	assertNotNull(verb);	1
10	/ VerbTest	testVerb	assertNotNull(verb);	assertEquals(2,verb.getDisplay().size());	0
10	/ VerbTest	testVerb	assertNotNull(verb);	assertFalse(verb.isEmpty());	0
10	/ VerbTest	testVerb	assertNotNull(verb);	assertTrue(verb.hasDisplay());	0
11	trautonen/coveralls-maven-plugin HttpClientFactoryTest	testNonProxiedHostRequest	"assertEquals(""STR"",body);"	"assertEquals(""STR"",body);"	1
12	trautonen/coveralls-maven-plugin CircleTest	testGetEnvironment	assertEquals(3,properties.size());	"assertNotNull(properties.get(""STR""));"	0
13	trautonen/coveralls-maven-plugin WerckerTest	testGetBuildUrl	"assertEquals(""STR"",newWercker(env()).getBuildUrl());"	"assertNotNull(getBuildUrl(),""STR"");"	0
15	spring-cloud/spring-cloud-security OAuth2FeignRequestInterceptorTests	applyAuthorizationHeader	"assertTrue(""STR"",headers.containsKey(""STR""));"	"assertFalse(headers.containsKey(""STR""));"	0
15	/ OAuth2FeignRequestInterceptorTests	applyAuthorizationHeader	"assertTrue(""STR"",headers.containsKey(""STR""));"	"assertEquals(""STR"",headers.get(""STR"").toString().substring(0,7));"	0
15	/ OAuth2FeignRequestInterceptorTests	applyAuthorizationHeader	"assertTrue(""STR"",headers.containsKey(""STR""));"	"assertNotEquals(null,headers.get(""STR""));"	0
16	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java PuzzleStateTest	not_equal_to_state_with_different_puzzle	assertNotEquals(a,b);	assertNotSame(a,b);	0
16	/ PuzzleStateTest	not_equal_to_state_with_different_puzzle	assertNotEquals(a,b);	assertNotEquals(a.hashCode(),b.hashCode());	0
16	/ PuzzleStateTest	not_equal_to_state_with_different_puzzle	assertNotEquals(a,b);	assertFalse(a.equals(b));	0
17	amlinv/stat-collection-utils AttributeInjectorTest	testGetSetLog	assertNotNull(this.injector.getLog());	assertNotNull(this.injector.getLog());	1
18	redraiment/jactiverecord TSqlBuilderTest	testWhere	"assertEquals(""STR"",sql.toString());"	"assertEquals(1,sql.select().from(""STR"").where(""STR"").execute().size());"	0
19	redraiment/jactiverecord TSqlBuilderTest	testSelectSomeFrom	"assertEquals(""STR"",sql.select(""STR"",""STR"").from(""STR"").toString());"	assertNotNull(sql);	0
19	/ TSqlBuilderTest	testSelectSomeFrom	"assertEquals(""STR"",sql.select(""STR"",""STR"").from(""STR"").toString());"	"assertEquals(sql.toString(),""STR"");"	0
19	/ TSqlBuilderTest	testSelectSomeFrom	"assertEquals(""STR"",sql.select(""STR"",""STR"").from(""STR"").toString());"	"assertFalse(sql.toString().contains(""STR""));"	0
19	/ TSqlBuilderTest	testSelectSomeFrom	"assertEquals(""STR"",sql.select(""STR"",""STR"").from(""STR"").toString());"	"assertTrue(sql.toString().contains(""STR""));"	0
19	/ TSqlBuilderTest	testSelectSomeFrom	"assertEquals(""STR"",sql.select(""STR"",""STR"").from(""STR"").toString());"	assertNotSame(newTSqlBuilder(),sql);	0
20	hazelcast/hazelcast-simulator WorkerQueryTest	noFilters	assertEquals(list,result);	assertEquals(3,result.size());	0
21	Yubico/yubico-java-client YubicoClientTest	testUnPrintableOTP	assertFalse(YubicoClient.isValidOTPFormat(otp));	assertFalse(YubicoClient.isValidOTPFormat(otp));	1
21	/ YubicoClientTest	testUnPrintableOTP	assertFalse(YubicoClient.isValidOTPFormat(otp));	assertNotNull(client);	0
21	/ YubicoClientTest	testUnPrintableOTP	assertFalse(YubicoClient.isValidOTPFormat(otp));	assertTrue(otp.length()>OTP_MIN_LEN);	0
22	PeterisP/morphology MorphologyTest	crap	assertFalse(crap.isRecognized());	assertNotNull(crap);	0
22	/ MorphologyTest	crap	assertFalse(crap.isRecognized());	???;	0
22	/ MorphologyTest	crap	assertFalse(crap.isRecognized());	assertFalse(crap.isPhrase());	0
22	/ MorphologyTest	crap	assertFalse(crap.isRecognized());	"assertEquals(""STR"",crap.getWord());"	0
22	/ MorphologyTest	crap	assertFalse(crap.isRecognized());	assertTrue(crapinstanceofWord);	0
23	cucumber-ltd/cucumber-pro-plugin-jvm EnvFilterTest	allows_overriding_mask	assertEquals(expectedEnv,envFilter.filter(env));	"assertTrue(myFilteredMap.containsKey(""STR""));"	0
23	/ EnvFilterTest	allows_overriding_mask	assertEquals(expectedEnv,envFilter.filter(env));	assertEquals(5,myFilteredMap.size());	0
24	DigitalPebble/storm-crawler BasicIndexingTest	testFilterMetadata	"assertArrayEquals(""STR"",newString[]{""STR"",""STR"",""STR""},newTreeSet<>(fields.keySet()).toArray());"	"assertTrue(fields.containsKey(""STR""));"	0
24	/ BasicIndexingTest	testFilterMetadata	"assertArrayEquals(""STR"",newString[]{""STR"",""STR"",""STR""},newTreeSet<>(fields.keySet()).toArray());"	assertEquals(3,fields.size());	0
24	/ BasicIndexingTest	testFilterMetadata	"assertArrayEquals(""STR"",newString[]{""STR"",""STR"",""STR""},newTreeSet<>(fields.keySet()).toArray());"	???;	0
0	DigitalPebble/storm-crawler MaxDepthFilterTest	testCustomDepth	assertEquals(url.toExternalForm(),filterResult);	"assertEquals(""STR"",filterResult);"	0
0	/ MaxDepthFilterTest	testCustomDepth	assertEquals(url.toExternalForm(),filterResult);	"assertTrue(filterResult.contains(""STR""));"	0
0	/ MaxDepthFilterTest	testCustomDepth	assertEquals(url.toExternalForm(),filterResult);	"assertNotEquals(""STR"",filterResult);"	0
1	DigitalPebble/storm-crawler WARCRecordFormatTest	testGetDigestSha1TwoByteArrays	"assertEquals(""STR"",sha1str,WARCRecordFormat.getDigestSha1(content1,content2));"	assertEquals(sha1str,getDigestSha1(content1,content2));	0
2	DigitalPebble/storm-crawler BasicURLNormalizerTest	testAnchorFilterFalse	assertEquals(url.toExternalForm(),filterResult);	"assertEquals(""STR"",filterResult);"	0
2	/ BasicURLNormalizerTest	testAnchorFilterFalse	assertEquals(url.toExternalForm(),filterResult);	assertNull(filterResult);	0
3	DigitalPebble/storm-crawler BasicIndexingTest	testRelativeCanonicalURL	"assertEquals(""STR"",""STR"",fields.get(""STR""));"	"assertEquals(""STR"",fields.get(""STR""));"	0
3	/ BasicIndexingTest	testRelativeCanonicalURL	"assertEquals(""STR"",""STR"",fields.get(""STR""));"	"assertNotEquals(""STR"",fields.get(""STR""));"	0
3	/ BasicIndexingTest	testRelativeCanonicalURL	"assertEquals(""STR"",""STR"",fields.get(""STR""));"	"assertNull(fields.get(""STR""));"	0
3	/ BasicIndexingTest	testRelativeCanonicalURL	"assertEquals(""STR"",""STR"",fields.get(""STR""));"	"assertTrue(fields.containsKey(""STR""));"	0
4	trautonen/coveralls-maven-plugin UrlUtilsTest	testCreateValidUrl	"assertEquals(""STR"",UrlUtils.create(""STR"").toURI().toASCIIString());"	"assertEquals(""STR"",create(""STR"").getProtocol());"	0
4	/ UrlUtilsTest	testCreateValidUrl	"assertEquals(""STR"",UrlUtils.create(""STR"").toURI().toASCIIString());"	"assertEquals(null,create(""STR""));"	0
5	amlinv/stat-collection-utils JmxAttributePollerTest	testGetPolledObjects	assertEquals(this.polledObjects,this.poller.getPolledObjects());	assertFalse(poller.getPolledObjects().contains(newObject()));	0
5	/ JmxAttributePollerTest	testGetPolledObjects	assertEquals(this.polledObjects,this.poller.getPolledObjects());	"assertEquals(Collections.singletonList(""STR""),poller.getPolledObjects());"	0
5	/ JmxAttributePollerTest	testGetPolledObjects	assertEquals(this.polledObjects,this.poller.getPolledObjects());	assertTrue(poller.getPolledObjects().contains(polled001));	0
5	/ JmxAttributePollerTest	testGetPolledObjects	assertEquals(this.polledObjects,this.poller.getPolledObjects());	"assertNotSame(newLinkedList<Object>()->{
},poller.getPolledObjects());"	0
6	arnohaase/a-foundation AThreadPoolTest	testPrime	assertEquals(1,AThreadPoolImpl.prime(0,Collections.emptySet()));	assertEquals(expectedPrime,prime(number,exceptionSet));	0
7	jcodec/jcodec EbmlSintTest	testBytePacking	assertArrayEquals(newbyte[]{0x5f,0x3f},convertToBytes(-192));	assertEquals(expectedLength,convertToBytes(someLongValue).length);	0
7	/ EbmlSintTest	testBytePacking	assertArrayEquals(newbyte[]{0x5f,0x3f},convertToBytes(-192));	assertNotNull(convertToBytes(someLongValue));	0
8	OpenLiberty/ci.common DevUtilTest	testParseNetworks	"assertArrayEquals(networkArray,DevUtil.parseNetworks(""STR""));"	???;	0
8	/ DevUtilTest	testParseNetworks	"assertArrayEquals(networkArray,DevUtil.parseNetworks(""STR""));"	assertEquals(1,testParseNetworks(dockerResult).length);	0
8	/ DevUtilTest	testParseNetworks	"assertArrayEquals(networkArray,DevUtil.parseNetworks(""STR""));"	"assertTrue(Arrays.asList(testParseNetworks(dockerResult)).contains(""STR""));"	0
8	/ DevUtilTest	testParseNetworks	"assertArrayEquals(networkArray,DevUtil.parseNetworks(""STR""));"	assertNotNull(testParseNetworks(dockerResult));	0
9	orientechnologies/orientdb OMatchStatementExecutionTest	testTriangle2	assertEquals(1,result.size());	"assertEquals(""STR"",result.get(0).field(""STR""));"	0
9	/ OMatchStatementExecutionTest	testTriangle2	assertEquals(1,result.size());	assertEquals(1,result.size());	1
10	orientechnologies/orientdb ODirtyManagerTest	testLinkCollectionOther	assertTrue(manager2.isSame(manager));	assertTrue(manager.isSame(manager2));	0
10	/ ODirtyManagerTest	testLinkCollectionOther	assertTrue(manager2.isSame(manager));	assertEquals(doc,doc2);	0
11	orientechnologies/orientdb TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	assertFalse(doc.isDirty());	1
11	/ TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	assertTrue(!doc.isDirty());	0
12	orientechnologies/orientdb OLiveQueryRemoteTest	testRidSelect	assertTrue(listener.latch.await(10,TimeUnit.SECONDS));	assertNotNull(item.getIdentity());	0
12	/ OLiveQueryRemoteTest	testRidSelect	assertTrue(listener.latch.await(10,TimeUnit.SECONDS));	"assertEquals(""STR"",item.getProperty(""STR""));"	0
13	orientechnologies/orientdb RecursiveLinkedSaveTest	testTxLinked	"assertEquals(3,db.countClass(""STR""));"	assertNotNull(db.get(doc.getKey()));	0
13	/ RecursiveLinkedSaveTest	testTxLinked	"assertEquals(3,db.countClass(""STR""));"	"assertNotNull(doc.field(""STR""));"	0
13	/ RecursiveLinkedSaveTest	testTxLinked	"assertEquals(3,db.countClass(""STR""));"	"assertNotNull(doc1.field(""STR""));"	0
13	/ RecursiveLinkedSaveTest	testTxLinked	"assertEquals(3,db.countClass(""STR""));"	"assertNotNull(doc2.field(""STR""));"	0
13	/ RecursiveLinkedSaveTest	testTxLinked	"assertEquals(3,db.countClass(""STR""));"	"assertEquals(1,countClass(""STR""));"	0
14	redraiment/jactiverecord SeqTest	testFormatMap	"assertArrayEquals(newString[]{""STR"",""STR"",""STR""},actuals);"	"assertEquals(""STR"",actuals[0]);"	0
14	/ SeqTest	testFormatMap	"assertArrayEquals(newString[]{""STR"",""STR"",""STR""},actuals);"	assertEquals(3,actuals.length);	0
15	redraiment/jactiverecord SeqTest	testCommaList	"assertEquals(""STR"",Seq.join(Arrays.asList(""STR"",""STR"",""STR""),""STR""));"	???;	0
16	nidi3/graphviz-java ColorTest	striped	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",""STR"")),Color.RED.and(Color.GREEN).striped());"	assertEquals(Style.STRIPED,((Attributes<ForGraphNode>)getAttributes().get(0)).get(ForGraphNode.Style.class));	0
18	TooTallNate/Java-WebSocket FramedataImpl1Test	testDefaultValues	"assertEquals(""STR"",Opcode.BINARY,binary.getOpcode());"	assertFalse(binary.isEmpty());	0
18	/ FramedataImpl1Test	testDefaultValues	"assertEquals(""STR"",Opcode.BINARY,binary.getOpcode());"	assertTrue(binary.getOpcode()==Opcode.BINARY);	0
18	/ FramedataImpl1Test	testDefaultValues	"assertEquals(""STR"",Opcode.BINARY,binary.getOpcode());"	assertEquals(Opcode.BINARY,binary.getOpcode());	0
18	/ FramedataImpl1Test	testDefaultValues	"assertEquals(""STR"",Opcode.BINARY,binary.getOpcode());"	assertNotNull(binary);	0
18	/ FramedataImpl1Test	testDefaultValues	"assertEquals(""STR"",Opcode.BINARY,binary.getOpcode());"	assertSame(Opcode.BINARY,binary.getOpcode());	0
20	rockagen/commons-lib CommUtilTest	testSameChars	"assertEquals(""STR"",CommUtil.repeatChar('b',10));"	assertSame(repeatChar('a',5),repeatChar('a',5));	0
21	sofastack/sofa-bolt RpcServerTest	doTestRandomPortConstructor	assertNotEquals(0,rpcServer.port());	assertEquals(0,rpcServer.port());	0
21	/ RpcServerTest	doTestRandomPortConstructor	assertNotEquals(0,rpcServer.port());	assertNotEquals(80,rpcServer.port());	0
22	hazelcast/hazelcast-simulator AgentsFileTest	testLoad_emptyTag	assertEquals(1,registry.agentCount());	assertEquals(0,registry.agentCount());	0
23	adlnet/jxapi ActivityTest	testSerialize	assertNotNull(actual);	"assertNotNull(actual.getAsJsonObject().get(""STR""));"	0
23	/ ActivityTest	testSerialize	assertNotNull(actual);	"assertEquals(expected,actual.getAsJsonObject().get(""STR"").getAsString());"	0
23	/ ActivityTest	testSerialize	assertNotNull(actual);	"assertNotEquals(""STR"",actual.getAsJsonObject().get(""STR"").getAsString());"	0
23	/ ActivityTest	testSerialize	assertNotNull(actual);	assertNotNull(activity);	0
24	NanoHttpd/nanohttpd GZipIntegrationTest	fixedLengthContentIsEncodedProperly	"assertEquals(""STR"",EntityUtils.toString(response.getEntity()));"	"assertNotNull(response.getHeaders(""STR""));"	0
24	/ GZipIntegrationTest	fixedLengthContentIsEncodedProperly	"assertEquals(""STR"",EntityUtils.toString(response.getEntity()));"	"assertEquals(""STR"",newString(EntityUtils.toString(response.getEntity()).getName().getBytes(""STR""),""STR""));"	0
