Project	ClassName#TestName	TrueOracle	GenOracle	Correct
nidi3_graphviz-java	RankTest#combine	assertEquals(attrs(attr("STR",true),attr("STR","STR"),attr("STR","STR"),attr("STR","STR")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));	assertThat(RANK.combine(attrs(newAttribute<>("STR","STR"),newAttribute<>("STR","STR"),newAttribute<>("STR","STR"),newAttribute<>("STR","STR"))),hasSize(2));	0
nidi3_graphviz-java	RankTest#combine	assertEquals(attrs(attr("STR",true),attr("STR","STR"),attr("STR","STR"),attr("STR","STR")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));	assertThat(RANK.combine(attrs(newAttribute<>("STR","STR"),newAttribute<>("STR","STR"),newAttribute<>("STR","STR"))),hasSize(1));	0
nidi3_graphviz-java	RankTest#combine	assertEquals(attrs(attr("STR",true),attr("STR","STR"),attr("STR","STR"),attr("STR","STR")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));	assertThat(RANK.combine(attrs(newAttribute<>("STR","STR"),newAttribute<>("STR","STR"),newAttribute<>("STR","STR"),newAttribute<>("STR","STR"))),hasSize(1));	0
nidi3_graphviz-java	RankTest#combine	assertEquals(attrs(attr("STR",true),attr("STR","STR"),attr("STR","STR"),attr("STR","STR")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));	assertThat(RANK.combine(Attributes.of("STR","STR","STR"),Attributes.of("STR","STR","STR")),hasItem("STR","STR"));	0
nidi3_graphviz-java	RankTest#combine	assertEquals(attrs(attr("STR",true),attr("STR","STR"),attr("STR","STR"),attr("STR","STR")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));	assertThat(RANK.combine(attrs(newAttribute<>("STR","STR"),newAttribute<>("STR","STR"),newAttribute<>("STR","STR"))),hasSize(3));	0
nidi3_graphviz-java	RankTest#combine	assertEquals(attrs(attr("STR",true),attr("STR","STR"),attr("STR","STR"),attr("STR","STR")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));	assertThat(RANK.combine(attrs(newAttribute<>("STR","STR"),newAttribute<>("STR","STR"),newAttribute<>("STR","STR"),newAttribute<>("STR","STR"))),hasSize(3));	0
orientechnologies_orientdb	LuceneMixIndexTest#testMixCompositeQuery	assertEquals(1,docs.size());	assertEquals(1,docs.size());	1
orientechnologies_orientdb	LuceneMixIndexTest#testMixCompositeQuery	assertEquals(1,docs.size());	assertEquals(2,docs.size());	0
orientechnologies_orientdb	LuceneMixIndexTest#testMixCompositeQuery	assertEquals(1,docs.size());	assertThat(docs.size(),is(2));	0
orientechnologies_orientdb	LuceneMixIndexTest#testMixCompositeQuery	assertEquals(1,docs.size());	assertThat(docs.size(),is(1));	0
orientechnologies_orientdb	LuceneMixIndexTest#testMixCompositeQuery	assertEquals(1,docs.size());	assertEquals(3,docs.size());	0
orientechnologies_orientdb	LuceneMixIndexTest#testMixCompositeQuery	assertEquals(1,docs.size());	assertThat(docs,hasSize(1));	0
orientechnologies_orientdb	LuceneMixIndexTest#testMixCompositeQuery	assertEquals(1,docs.size());	assertThat(docs.size(),equalTo(2));	0
orientechnologies_orientdb	LuceneMixIndexTest#testMixCompositeQuery	assertEquals(1,docs.size());	assertThat(docs.size(),equalTo(1));	0
orientechnologies_orientdb	LuceneMixIndexTest#testMixCompositeQuery	assertEquals(1,docs.size());	assertTrue(docs.size()>0);	0
orientechnologies_orientdb	LuceneMixIndexTest#testMixCompositeQuery	assertEquals(1,docs.size());	assertTrue(docs.size()>1);	0
amlinv_stat-collection-utils	BatchPollProcessorTest#testGetSetLog	assertNotNull(this.processor.getLog());	Mockito.verify(this.mockObjectQueryPreparer).prepareObjectQuery(this.polled001);	0
amlinv_stat-collection-utils	BatchPollProcessorTest#testGetSetLog	assertNotNull(this.processor.getLog());	Loggerlogger=Mockito.mock(Logger.class);	0
amlinv_stat-collection-utils	BatchPollProcessorTest#testGetSetLog	assertNotNull(this.processor.getLog());	assertEquals(Logger.getLogger("STR"),this.mockObjectQueryInfo001.getLog());	0
amlinv_stat-collection-utils	BatchPollProcessorTest#testGetSetLog	assertNotNull(this.processor.getLog());	assertEquals(Logger.getLogger(getClass().getName()+"STR"),this.getPolledObjects().get(0).getLog());	0
amlinv_stat-collection-utils	BatchPollProcessorTest#testGetSetLog	assertNotNull(this.processor.getLog());	Loggerlog=Mockito.mock(Logger.class);	0
amlinv_stat-collection-utils	BatchPollProcessorTest#testGetSetLog	assertNotNull(this.processor.getLog());	assertEquals(Logger.getLogger("STR"),this.getPolledObjects().get(0).getLog());	0
amlinv_stat-collection-utils	BatchPollProcessorTest#testGetSetLog	assertNotNull(this.processor.getLog());	assertEquals(Logger.getLogger(getClass().getName()+"STR"),this.mockObjectQueryInfo001.getLog());	0
amlinv_stat-collection-utils	BatchPollProcessorTest#testGetSetLog	assertNotNull(this.processor.getLog());	assertEquals(Logger.getLogger(getClass().getName()+"STR"),this.getPolledObjects().get(1).getLog());	0
amlinv_stat-collection-utils	BatchPollProcessorTest#testGetSetLog	assertNotNull(this.processor.getLog());	assertEquals(Logger.getLogger("STR"),this.getPolledObjects().get(1).getLog());	0
amlinv_stat-collection-utils	BatchPollProcessorTest#testGetSetLog	assertNotNull(this.processor.getLog());	assertEquals(this.mockObjectQueryPreparer.prepareObjectQuery(this.polled001),this.mockObjectQueryPreparer.getLog());	0
adlnet_jxapi	ResultTest#testSetResponse	assertNotNull(actual);	assertEquals(expected,actual);	0
adlnet_jxapi	ResultTest#testSetResponse	assertNotNull(actual);	assertEquals(expected,actual);	0
adlnet_jxapi	ResultTest#testSetResponse	assertNotNull(actual);	assertThat(actual,is(expected));	0
adlnet_jxapi	ResultTest#testSetResponse	assertNotNull(actual);	assertTrue(actual.contains(expected));	0
adlnet_jxapi	ResultTest#testSetResponse	assertNotNull(actual);	assertEquals(expected,actual);	0
adlnet_jxapi	ResultTest#testSetResponse	assertNotNull(actual);	assertThat(actual,equalTo(expected));	0
adlnet_jxapi	ResultTest#testSetResponse	assertNotNull(actual);	assertEquals("STR"+expected,actual);	0
adlnet_jxapi	ResultTest#testSetResponse	assertNotNull(actual);	assertEquals(expected+"STR",actual);	0
adlnet_jxapi	ResultTest#testSetResponse	assertNotNull(actual);	assertTrue(actual.matches(expected));	0
adlnet_jxapi	ResultTest#testSetResponse	assertNotNull(actual);	assertTrue(actual.startsWith(expected));	0
orientechnologies_orientdb	OCommandExecutorSQLSelectTest#testFlattenOnEmbedded	assertEquals(qResult.size(),1);	List<ODocument>pResult=db.command(newOCommandSQL("STR")).execute();	0
orientechnologies_orientdb	OCommandExecutorSQLSelectTest#testFlattenOnEmbedded	assertEquals(qResult.size(),1);	List<ODocument>oResult=db.command(newOCommandSQL("STR")).execute();	0
orientechnologies_orientdb	OCommandExecutorSQLSelectTest#testFlattenOnEmbedded	assertEquals(qResult.size(),1);	List<ODocument>q=db.command(newOCommandSQL("STR")).execute();	0
orientechnologies_orientdb	OCommandExecutorSQLSelectTest#testFlattenOnEmbedded	assertEquals(qResult.size(),1);	ODocumentdoc=db.command(newOCommandSQL("STR")).execute();	0
orientechnologies_orientdb	OCommandExecutorSQLSelectTest#testFlattenOnEmbedded	assertEquals(qResult.size(),1);	db.command(newOCommandSQL("STR")).execute();	0
orientechnologies_orientdb	OCommandExecutorSQLSelectTest#testFlattenOnEmbedded	assertEquals(qResult.size(),1);	List<ODocument>pResult=db.command(newOCommandSQL("STR"+"STR")).execute();	0
orientechnologies_orientdb	OCommandExecutorSQLSelectTest#testFlattenOnEmbedded	assertEquals(qResult.size(),1);	List<ODocument>oResult=db.command(newOCommandSQL("STR"+"STR")).execute();	0
orientechnologies_orientdb	OCommandExecutorSQLSelectTest#testFlattenOnEmbedded	assertEquals(qResult.size(),1);	assertEquals(qResult.size(),1);	1
orientechnologies_orientdb	OCommandExecutorSQLSelectTest#testFlattenOnEmbedded	assertEquals(qResult.size(),1);	assertEquals(2,qResult.size());	0
orientechnologies_orientdb	OCommandExecutorSQLSelectTest#testFlattenOnEmbedded	assertEquals(qResult.size(),1);	List<ODocument>q=db.command(newOCommandSQL("STR"+"STR")).execute();	0
jcodec_jcodec	MPEGESTest#testES	assertArrayEquals(frame1,NIOUtils.toArray(f1.getData()));	Packetf2=mpeges.frame(buf);	0
jcodec_jcodec	MPEGESTest#testES	assertArrayEquals(frame1,NIOUtils.toArray(f1.getData()));	Packetf2=mpeges.frame(buf);	0
jcodec_jcodec	MPEGESTest#testES	assertArrayEquals(frame1,NIOUtils.toArray(f1.getData()));	Packetf2=mpeges.frame(buffer);	0
jcodec_jcodec	MPEGESTest#testES	assertArrayEquals(frame1,NIOUtils.toArray(f1.getData()));	Packetf2=mpeges.packet(buf);	0
jcodec_jcodec	MPEGESTest#testES	assertArrayEquals(frame1,NIOUtils.toArray(f1.getData()));	packet1=mpeges.frame(buf);	0
jcodec_jcodec	MPEGESTest#testES	assertArrayEquals(frame1,NIOUtils.toArray(f1.getData()));	packet=mpeges.frame(buf);	0
jcodec_jcodec	MPEGESTest#testES	assertArrayEquals(frame1,NIOUtils.toArray(f1.getData()));	Packetf2=mpeges.frame(buf,4);	0
jcodec_jcodec	MPEGESTest#testES	assertArrayEquals(frame1,NIOUtils.toArray(f1.getData()));	Packetf2=mpeges.frame(buf,3);	0
jcodec_jcodec	MPEGESTest#testES	assertArrayEquals(frame1,NIOUtils.toArray(f1.getData()));	Packetf2=mpeges.frames(buf);	0
jcodec_jcodec	MPEGESTest#testES	assertArrayEquals(frame1,NIOUtils.toArray(f1.getData()));	Packetf2=mpeges.frame(buf,0,90000);	0
arnohaase_a-foundation	AsCollectionCopyTest#testAsCollectionCopy	assertEquals(2,copied.size());	assertThat(copied.size(),is(2));	0
arnohaase_a-foundation	AsCollectionCopyTest#testAsCollectionCopy	assertEquals(2,copied.size());	assertEquals(1,copied.size());	0
arnohaase_a-foundation	AsCollectionCopyTest#testAsCollectionCopy	assertEquals(2,copied.size());	assertEquals(2,copied.size());	1
arnohaase_a-foundation	AsCollectionCopyTest#testAsCollectionCopy	assertEquals(2,copied.size());	assertEquals(1,copied.size());	0
arnohaase_a-foundation	AsCollectionCopyTest#testAsCollectionCopy	assertEquals(2,copied.size());	assertThat(copied.size(),is(1));	0
arnohaase_a-foundation	AsCollectionCopyTest#testAsCollectionCopy	assertEquals(2,copied.size());	assertEquals(0,copied.size());	0
arnohaase_a-foundation	AsCollectionCopyTest#testAsCollectionCopy	assertEquals(2,copied.size());	assertEquals(2,copied.size());	1
arnohaase_a-foundation	AsCollectionCopyTest#testAsCollectionCopy	assertEquals(2,copied.size());	assertEquals(3,copied.size());	0
arnohaase_a-foundation	AsCollectionCopyTest#testAsCollectionCopy	assertEquals(2,copied.size());	assertEquals(0,copied.size());	0
arnohaase_a-foundation	AsCollectionCopyTest#testAsCollectionCopy	assertEquals(2,copied.size());	assertEquals(3,copied.size());	0
TooTallNate_Java-WebSocket	ProtocolTest#testToString	assertEquals("STR",protocol0.getProvidedProtocol());	assertEquals("STR",protocol0.getProvidedProtocol());	1
TooTallNate_Java-WebSocket	ProtocolTest#testToString	assertEquals("STR",protocol0.getProvidedProtocol());	assertThat(protocol0.getProvidedProtocol(),is("STR"));	0
TooTallNate_Java-WebSocket	ProtocolTest#testToString	assertEquals("STR",protocol0.getProvidedProtocol());	assertEquals("STR",protocol0.getProvidedProtocol());	1
TooTallNate_Java-WebSocket	ProtocolTest#testToString	assertEquals("STR",protocol0.getProvidedProtocol());	assertThat(protocol0.getProvidedProtocol(),equalTo("STR"));	0
TooTallNate_Java-WebSocket	ProtocolTest#testToString	assertEquals("STR",protocol0.getProvidedProtocol());	assertThat(protocol0.getProvidedProtocol(),is(equalTo("STR")));	0
TooTallNate_Java-WebSocket	ProtocolTest#testToString	assertEquals("STR",protocol0.getProvidedProtocol());	Protocolprotocol1=newProtocol("STR");	0
TooTallNate_Java-WebSocket	ProtocolTest#testToString	assertEquals("STR",protocol0.getProvidedProtocol());	assertThat(protocol0.getProvidedProtocol(),is(nullValue()));	0
TooTallNate_Java-WebSocket	ProtocolTest#testToString	assertEquals("STR",protocol0.getProvidedProtocol());	assertTrue(protocol0.getProvidedProtocol().equals("STR"));	0
TooTallNate_Java-WebSocket	ProtocolTest#testToString	assertEquals("STR",protocol0.getProvidedProtocol());	StringprovidedProtocol=protocol0.getProvidedProtocol();	0
TooTallNate_Java-WebSocket	ProtocolTest#testToString	assertEquals("STR",protocol0.getProvidedProtocol());	assertTrue(protocol0.getProvidedProtocol().contains("STR"));	0
fluenda_ParCEFone	MacAddressTest#testAddressNormalizedSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertEquals("STR",macAddress.toString());	0
fluenda_ParCEFone	MacAddressTest#testAddressNormalizedSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertThat(macAddress.toString(),is("STR"));	0
fluenda_ParCEFone	MacAddressTest#testAddressNormalizedSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertEquals("STR",macAddress.toString());	0
fluenda_ParCEFone	MacAddressTest#testAddressNormalizedSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	1
fluenda_ParCEFone	MacAddressTest#testAddressNormalizedSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertThat(macAddress.toString(),equalTo("STR"));	0
fluenda_ParCEFone	MacAddressTest#testAddressNormalizedSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertTrue(macAddress.toString().contains("STR"));	0
fluenda_ParCEFone	MacAddressTest#testAddressNormalizedSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertEquals(NORMALIZED_SEPARATOR,macAddress.toString());	0
fluenda_ParCEFone	MacAddressTest#testAddressNormalizedSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertEquals(STANDARD_SEPARATOR,macAddress.toString());	0
fluenda_ParCEFone	MacAddressTest#testAddressNormalizedSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertEquals(MAC_ADDRESS,macAddress.toString());	0
fluenda_ParCEFone	MacAddressTest#testAddressNormalizedSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertTrue(macAddress.toString().contains(STANDARD_SEPARATOR));	0
open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest#testRemoveWordsFromDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	assertEquals(1,tokens.size());	0
open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest#testRemoveWordsFromDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	List<KoreanTokenizer.KoreanToken>result=OpenKoreanTextProcessorJava.removeWordsFromDictionary(tokens);	0
open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest#testRemoveWordsFromDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	List<KoreanTokenizer.KoreanToken>words2=OpenKoreanTextProcessorJava.tokenize(text);	0
open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest#testRemoveWordsFromDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	List<KoreanTokenizer.KoreanToken>expected=newArrayList<>();	0
open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest#testRemoveWordsFromDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	assertEquals(2,tokens.size());	0
open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest#testRemoveWordsFromDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	List<KoreanTokenizer.KoreanToken>results=OpenKoreanTextProcessorJava.removeWordsFromDictionary(tokens);	0
open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest#testRemoveWordsFromDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	List<KoreanTokenizer.KoreanToken>words2=OpenKoreanTextProcessorJava.tokenize(tokens);	0
open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest#testRemoveWordsFromDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	assertEquals(1,tokens.size());	0
open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest#testRemoveWordsFromDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	assertThat(tokens.size(),is(1));	0
open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest#testRemoveWordsFromDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	List<KoreanTokenizer.KoreanToken>words=OpenKoreanTextProcessorJava.removeWordsFromDictionary(tokens);	0
orientechnologies_orientdb	OPropertyMapIndexDefinitionTest#testCreateValueByValueTwoParametersArrayParams	assertTrue(resultinstanceofCollection);	assertThat(result,is(notNullValue()));	0
orientechnologies_orientdb	OPropertyMapIndexDefinitionTest#testCreateValueByValueTwoParametersArrayParams	assertTrue(resultinstanceofCollection);	assertThat(result,is(equalTo("STR")));	0
orientechnologies_orientdb	OPropertyMapIndexDefinitionTest#testCreateValueByValueTwoParametersArrayParams	assertTrue(resultinstanceofCollection);	assertEquals(1,result);	0
orientechnologies_orientdb	OPropertyMapIndexDefinitionTest#testCreateValueByValueTwoParametersArrayParams	assertTrue(resultinstanceofCollection);	assertThat(result,is(equalTo(1)));	0
orientechnologies_orientdb	OPropertyMapIndexDefinitionTest#testCreateValueByValueTwoParametersArrayParams	assertTrue(resultinstanceofCollection);	assertEquals(2,result.intValue());	0
orientechnologies_orientdb	OPropertyMapIndexDefinitionTest#testCreateValueByValueTwoParametersArrayParams	assertTrue(resultinstanceofCollection);	assertEquals(1,result.intValue());	0
orientechnologies_orientdb	OPropertyMapIndexDefinitionTest#testCreateValueByValueTwoParametersArrayParams	assertTrue(resultinstanceofCollection);	assertThat(result,equalTo("STR"));	0
orientechnologies_orientdb	OPropertyMapIndexDefinitionTest#testCreateValueByValueTwoParametersArrayParams	assertTrue(resultinstanceofCollection);	assertEquals(2,result);	0
orientechnologies_orientdb	OPropertyMapIndexDefinitionTest#testCreateValueByValueTwoParametersArrayParams	assertTrue(resultinstanceofCollection);	assertThat("STR",result,is(equalTo(1)));	0
orientechnologies_orientdb	OPropertyMapIndexDefinitionTest#testCreateValueByValueTwoParametersArrayParams	assertTrue(resultinstanceofCollection);	assertThat("STR",result,is(equalTo(2)));	0
adlnet_jxapi	SubStatementTest#testSetVerb	assertNotNull(actual);	assertEquals(expected,actual);	0
adlnet_jxapi	SubStatementTest#testSetVerb	assertNotNull(actual);	assertEquals(expected,actual);	0
adlnet_jxapi	SubStatementTest#testSetVerb	assertNotNull(actual);	assertThat(actual,equalTo(expected));	0
adlnet_jxapi	SubStatementTest#testSetVerb	assertNotNull(actual);	assertSame(expected,actual);	0
adlnet_jxapi	SubStatementTest#testSetVerb	assertNotNull(actual);	assertThat(actual,is(expected));	0
adlnet_jxapi	SubStatementTest#testSetVerb	assertNotNull(actual);	assertTrue(expected.equals(actual));	0
adlnet_jxapi	SubStatementTest#testSetVerb	assertNotNull(actual);	assertNotEquals(expected,actual);	0
adlnet_jxapi	SubStatementTest#testSetVerb	assertNotNull(actual);	assertNotNull(actual);	1
adlnet_jxapi	SubStatementTest#testSetVerb	assertNotNull(actual);	assertNotNull(actual);	1
adlnet_jxapi	SubStatementTest#testSetVerb	assertNotNull(actual);	assertThat(expected,actual);	0
orientechnologies_orientdb	OObjectBinaryDataStorageTest#testSaveAndLoad_BinaryFieldsSimpleRecordMapping	assertNotNull(savedHunt);	assertThat(savedHunt.getId(),equalTo(loadedHunt.getId()));	0
orientechnologies_orientdb	OObjectBinaryDataStorageTest#testSaveAndLoad_BinaryFieldsSimpleRecordMapping	assertNotNull(savedHunt);	assertEquals(huntUglyPicture,loadedHunt.getImageData());	0
orientechnologies_orientdb	OObjectBinaryDataStorageTest#testSaveAndLoad_BinaryFieldsSimpleRecordMapping	assertNotNull(savedHunt);	assertThat(savedHunt).isEqualTo(loadedHunt);	0
orientechnologies_orientdb	OObjectBinaryDataStorageTest#testSaveAndLoad_BinaryFieldsSimpleRecordMapping	assertNotNull(savedHunt);	assertThat(savedHunt,equalTo(loadedHunt));	0
orientechnologies_orientdb	OObjectBinaryDataStorageTest#testSaveAndLoad_BinaryFieldsSimpleRecordMapping	assertNotNull(savedHunt);	assertEquals(hunt,loadedHunt);	0
orientechnologies_orientdb	OObjectBinaryDataStorageTest#testSaveAndLoad_BinaryFieldsSimpleRecordMapping	assertNotNull(savedHunt);	assertEquals(savedHunt.getId(),loadedHunt.getId());	0
orientechnologies_orientdb	OObjectBinaryDataStorageTest#testSaveAndLoad_BinaryFieldsSimpleRecordMapping	assertNotNull(savedHunt);	assertTrue(savedHunt.getId()==loadedHunt.getId());	0
orientechnologies_orientdb	OObjectBinaryDataStorageTest#testSaveAndLoad_BinaryFieldsSimpleRecordMapping	assertNotNull(savedHunt);	assertEquals(savedHunt.getName(),loadedHunt.getName());	0
orientechnologies_orientdb	OObjectBinaryDataStorageTest#testSaveAndLoad_BinaryFieldsSimpleRecordMapping	assertNotNull(savedHunt);	assertEquals(huntUglyPicture,savedHunt.getImageData());	0
orientechnologies_orientdb	OObjectBinaryDataStorageTest#testSaveAndLoad_BinaryFieldsSimpleRecordMapping	assertNotNull(savedHunt);	assertEquals(huntUglyPicture,loadedHunt.getImageData());	0
orientechnologies_orientdb	ODropSequenceStatementExecutionTest#testPlain	assertNotNull(db.getMetadata().getSequenceLibrary().getSequence(name));	db.getMetadata().getSequenceLibrary().createSequence(name,OSequence.SEQUENCE_TYPE.CACHED,newOSequence.CreateParams());	0
orientechnologies_orientdb	ODropSequenceStatementExecutionTest#testPlain	assertNotNull(db.getMetadata().getSequenceLibrary().getSequence(name));	db.metadata().getSequenceLibrary().createSequence(name,OSequence.SEQUENCE_TYPE.CACHED,newOSequence.CreateParams());	0
orientechnologies_orientdb	ODropSequenceStatementExecutionTest#testPlain	assertNotNull(db.getMetadata().getSequenceLibrary().getSequence(name));	db.getMetadata().getSequenceLibrary().createSequence(name,OSequence.SEQUENCE_TYPE.CACHED,newOSequence.params());	0
orientechnologies_orientdb	ODropSequenceStatementExecutionTest#testPlain	assertNotNull(db.getMetadata().getSequenceLibrary().getSequence(name));	db.getMetadata().getSequenceLibrary().createSequence(name,OSequence.SEQUENCE_TYPE.CACHED,newOCreateParams());	0
orientechnologies_orientdb	ODropSequenceStatementExecutionTest#testPlain	assertNotNull(db.getMetadata().getSequenceLibrary().getSequence(name));	db.getMetadata().getSequenceLibrary().createSequence(name,OSequence.SEQUENCE_TYPE.CACHED,newOSequence.Parameters());	0
orientechnologies_orientdb	ODropSequenceStatementExecutionTest#testPlain	assertNotNull(db.getMetadata().getSequenceLibrary().getSequence(name));	db.getMetadata().getSequenceLibrary().createSequence(name,OSequence.SEQUENCE_TYPE.NONE,newOSequence.CreateParams());	0
orientechnologies_orientdb	ODropSequenceStatementExecutionTest#testPlain	assertNotNull(db.getMetadata().getSequenceLibrary().getSequence(name));	db.metadata().getSequenceLibrary().createSequence(name,OSequence.SEQUENCE_TYPE.CACHED,newOSequence.params());	0
orientechnologies_orientdb	ODropSequenceStatementExecutionTest#testPlain	assertNotNull(db.getMetadata().getSequenceLibrary().getSequence(name));	db.getMetadata().getSequenceLibrary().createSequence(name,OSequence.SEQUENCE_TYPE.CACHED,newOSequence.Params());	0
orientechnologies_orientdb	ODropSequenceStatementExecutionTest#testPlain	assertNotNull(db.getMetadata().getSequenceLibrary().getSequence(name));	db.metadata().getSequenceLibrary().createSequence(name,OSequence.SEQUENCE_TYPE.CACHED,newOSequence.Parameters());	0
orientechnologies_orientdb	ODropSequenceStatementExecutionTest#testPlain	assertNotNull(db.getMetadata().getSequenceLibrary().getSequence(name));	db.getMetadata().getSequenceLibrary().createSequence(name,OSequence.SEQUENCE_TYPE.CACHED,null);	0
javadev_moneytostr-russian	MoneyToStrTest#checkUAHRUS	assertEquals("STR",moneyToStrUAHRUS.convert(V_300D));	assertEquals("STR",moneyToStrUSUHRUS.convert(1.23d));	0
javadev_moneytostr-russian	MoneyToStrTest#checkUAHRUS	assertEquals("STR",moneyToStrUAHRUS.convert(V_300D));	assertEquals("STR",moneyToStrUSUHRUS.convert(GBP_2_34));	0
javadev_moneytostr-russian	MoneyToStrTest#checkUAHRUS	assertEquals("STR",moneyToStrUAHRUS.convert(V_300D));	assertEquals("STR",GBP_2_34.convert(1.23d));	0
javadev_moneytostr-russian	MoneyToStrTest#checkUAHRUS	assertEquals("STR",moneyToStrUAHRUS.convert(V_300D));	assertEquals("STR",moneyToStrUSUS.convert(1.23d));	0
javadev_moneytostr-russian	MoneyToStrTest#checkUAHRUS	assertEquals("STR",moneyToStrUAHRUS.convert(V_300D));	assertEquals("STR",moneyToStrUHRUS.convert(1.23d));	0
javadev_moneytostr-russian	MoneyToStrTest#checkUAHRUS	assertEquals("STR",moneyToStrUAHRUS.convert(V_300D));	assertEquals("STR",moneyToStrUSUHRUS.convert(1.23));	0
javadev_moneytostr-russian	MoneyToStrTest#checkUAHRUS	assertEquals("STR",moneyToStrUAHRUS.convert(V_300D));	assertEquals("STR",moneyToStrUSUHRUS.convert(GBP_1_23));	0
javadev_moneytostr-russian	MoneyToStrTest#checkUAHRUS	assertEquals("STR",moneyToStrUAHRUS.convert(V_300D));	assertEquals("STR",moneyToStrUSUHRUS.convert(GBP_1_34));	0
javadev_moneytostr-russian	MoneyToStrTest#checkUAHRUS	assertEquals("STR",moneyToStrUAHRUS.convert(V_300D));	assertEquals("STR",moneyToStrUSUHRUS.convert(GBP_2_33));	0
javadev_moneytostr-russian	MoneyToStrTest#checkUAHRUS	assertEquals("STR",moneyToStrUAHRUS.convert(V_300D));	assertEquals("STR",moneyToStrUSUS.convert(1.23));	0
orientechnologies_orientdb	OCompositeKeyTest#testCompareToLT	assertEquals(compositeKey.compareTo(anotherCompositeKey),-1);	finalintresult=compositeKey.compareTo(anotherCompositeKey);	0
orientechnologies_orientdb	OCompositeKeyTest#testCompareToLT	assertEquals(compositeKey.compareTo(anotherCompositeKey),-1);	assertEquals(compositeKey.compareTo(anotherCompositeKey),-1);	1
orientechnologies_orientdb	OCompositeKeyTest#testCompareToLT	assertEquals(compositeKey.compareTo(anotherCompositeKey),-1);	assertEquals(compositeKey.compareTo(anotherCompositeKey),-1);	1
orientechnologies_orientdb	OCompositeKeyTest#testCompareToLT	assertEquals(compositeKey.compareTo(anotherCompositeKey),-1);	assertThat(compositeKey.compareTo(anotherCompositeKey),lessThan(0));	0
orientechnologies_orientdb	OCompositeKeyTest#testCompareToLT	assertEquals(compositeKey.compareTo(anotherCompositeKey),-1);	finalintcompareResult=compositeKey.compareTo(anotherCompositeKey);	0
orientechnologies_orientdb	OCompositeKeyTest#testCompareToLT	assertEquals(compositeKey.compareTo(anotherCompositeKey),-1);	assertTrue(0<compositeKey.compareTo(anotherCompositeKey));	0
orientechnologies_orientdb	OCompositeKeyTest#testCompareToLT	assertEquals(compositeKey.compareTo(anotherCompositeKey),-1);	assertThat(compositeKey.compareTo(anotherCompositeKey)<0,is(true));	0
orientechnologies_orientdb	OCompositeKeyTest#testCompareToLT	assertEquals(compositeKey.compareTo(anotherCompositeKey),-1);	assertThat(compositeKey.compareTo(anotherCompositeKey),greaterThan(0));	0
